Amostra,Codigo_Digital,Tensao_ADC_V,Tensao_Real_V
9104,0xA36C,2.8250,54.4449
9105,0x7534,-0.8723,-16.8111
9106,0x4D97,-4.0405,-77.8706
9107,0x259A,-7.2382,-139.4959
9108,0x0D7C,-9.1657,-176.6440
9109,0x07F8,-9.6050,-185.1109
9110,0x10FF,-8.8811,-171.1585
9111,0x2716,-7.1125,-137.0733
9112,0x4E1D,-3.9895,-76.8862
9113,0x7BE4,-0.3272,-6.3062
9114,0xA4D7,2.9481,56.8172
9115,0xCEF0,6.3147,121.6983
9116,0xEB3E,8.5773,165.3049
9117,0xF77F,9.5557,184.1609
9118,0xF4E9,9.3470,180.1380
9119,0xE00A,7.6758,147.9297
9120,0xC0C8,5.1741,99.7169
9121,0x9431,1.6066,30.9629
9122,0x6806,-1.9264,-37.1271
9123,0x3EE1,-5.2170,-100.5429
9124,0x1D1E,-7.9163,-152.5656
9125,0x0A41,-9.4235,-181.6124
9126,0x085D,-9.5728,-184.4904
9127,0x18D6,-8.2534,-159.0614
9128,0x31C8,-6.2565,-120.5770
9129,0x5C7A,-2.8403,-54.7391
9130,0x8AD9,0.8692,16.7517
9131,0xB276,4.0375,77.8112
9132,0xDAA3,7.2501,139.7256
9133,0xF172,9.0730,174.8565
9134,0xF7B4,9.5717,184.4678
9135,0xEE34,8.8099,169.7869
9136,0xD8C5,7.0938,136.7136
9137,0xB1F8,3.9889,76.8758
9138,0x8422,0.3220,6.2055
9139,0x5B59,-2.9402,-56.6650
9140,0x310C,-6.3230,-121.8592
9141,0x14A4,-8.5938,-165.6224
9142,0x0882,-9.5625,-184.2917
9143,0x0BFA,-9.2832,-178.9078
9144,0x2021,-7.6694,-147.8077
9145,0x3F27,-5.1865,-99.9563
9146,0x6B9C,-1.6296,-31.4069
9147,0x97FB,1.9197,36.9963
9148,0xC150,5.2252,100.7011
9149,0xE30C,7.9223,152.6817
9150,0xF5CC,9.4205,181.5538
9151,0xF7A9,9.5676,184.3897
9152,0xE772,8.2688,159.3580
9153,0xCE83,6.2728,120.8917
9154,0xA374,2.8276,54.4938
9155,0x7531,-0.8732,-16.8284
9156,0x4DB6,-4.0308,-77.6832
9157,0x25AA,-7.2331,-139.3989
9158,0x0F9B,-8.9960,-173.3738
9159,0x0802,-9.6019,-185.0507
9160,0x113B,-8.8623,-170.7972
9161,0x2731,-7.1040,-136.9108
9162,0x4E5E,-3.9692,-76.4949
9163,0x7BD3,-0.3325,-6.4088
9164,0xA4CF,2.9456,56.7689
9165,0xCEA8,6.2922,121.2646
9166,0xEAE6,8.5498,164.7750
9167,0xF771,9.5514,184.0767
9168,0xF422,9.2848,178.9397
9169,0xDFBF,7.6524,147.4783
9170,0xC0E0,5.1816,99.8618
9171,0x9446,1.6132,31.0897
9172,0x680A,-1.9252,-37.1027
9173,0x3EB6,-5.2304,-100.8015
9174,0x1CF1,-7.9304,-152.8362
9175,0x0A1B,-9.4354,-181.8408
9176,0x0855,-9.5753,-184.5381
9177,0x1994,-8.1940,-157.9168
9178,0x314E,-6.2946,-121.3113
9179,0x5C63,-2.8475,-54.8772
9180,0x8ACF,0.8661,16.6919
9181,0xB28D,4.0447,77.9501
9182,0xDA4A,7.2223,139.1901
9183,0xF1F5,9.1139,175.6458
9184,0xF82B,9.6089,185.1847
9185,0xEEA7,8.8458,170.4796
9186,0xD8E6,7.1041,136.9124
9187,0xB1C1,3.9718,76.5447
9188,0x8435,0.3279,6.3201
9189,0x5B4F,-2.9434,-56.7251
9190,0x3123,-6.3158,-121.7206
9191,0x149B,-8.5966,-165.6765
9192,0x089F,-9.5535,-184.1169
9193,0x0B16,-9.3544,-180.2806
9194,0x203D,-7.6607,-147.6388
9195,0x3F60,-5.1687,-99.6128
9196,0x6BCB,-1.6149,-31.1237
9197,0x9806,1.9231,37.0627
9198,0xC155,5.2267,100.7314
9199,0xE31C,7.9274,152.7782
9200,0xF5E2,9.4273,181.6864
9201,0xF783,9.5557,184.1610
9202,0xE739,8.2510,159.0150
9203,0xCE5B,6.2603,120.6510
9204,0xA34B,2.8148,54.2471
9205,0x753F,-0.8688,-16.7438
9206,0x4DA7,-4.0355,-77.7732
9207,0x259F,-7.2365,-139.4648
9208,0x0DDF,-9.1347,-176.0469
9209,0x07F9,-9.6047,-185.1040
9210,0x11E0,-8.8107,-169.8028
9211,0x2708,-7.1168,-137.1570
9212,0x4E0C,-3.9948,-76.9880
9213,0x7BCB,-0.3350,-6.4561
9214,0xA4ED,2.9550,56.9503
9215,0xCEE8,6.3122,121.6508
9216,0xEA4B,8.5014,163.8423
9217,0xF7A4,9.5673,184.3847
9218,0xF4F3,9.3502,180.1991
9219,0xDFED,7.6668,147.7559
9220,0xC0F6,5.1885,99.9949
9221,0x945D,1.6204,31.2287
9222,0x681A,-1.9202,-37.0059
9223,0x3EC3,-5.2263,-100.7228
9224,0x1D11,-7.9203,-152.6431
9225,0x0AB9,-9.3860,-180.8890
9226,0x089D,-9.5528,-184.1044
9227,0x1955,-8.2137,-158.2960
9228,0x3182,-6.2783,-120.9980
9229,0x5C86,-2.8365,-54.6663
9230,0x8ABA,0.8596,16.5656
9231,0xB2AF,4.0553,78.1550
9232,0xDA68,7.2317,139.3708
9233,0xF199,9.0852,175.0919
9234,0xF7FC,9.5942,184.9019
9235,0xEEFC,8.8724,170.9916
9236,0xD86B,7.0657,136.1719
9237,0xB1BC,3.9702,76.5149
9238,0x8436,0.3283,6.3263
9239,0x5B64,-2.9368,-56.5984
9240,0x311A,-6.3186,-121.7746
9241,0x155C,-8.5363,-164.5141
9242,0x08E5,-9.5316,-183.6954
9243,0x0A41,-9.4210,-181.5633
9244,0x1F85,-7.7182,-148.7465
9245,0x3ECB,-5.2152,-100.5096
9246,0x6B90,-1.6333,-31.4784
9247,0x980A,1.9244,37.0874
9248,0xC15B,5.2287,100.7682
9249,0xE355,7.9452,153.1220
9250,0xF544,9.3780,180.7356
9251,0xF748,9.5373,183.8065
9252,0xE6DC,8.2220,158.4558
9253,0xCEAD,6.2860,121.1457
9254,0xA3A2,2.8420,54.7719
9255,0x7535,-0.8719,-16.8033
9256,0x4DB2,-4.0320,-77.7062
9257,0x25AB,-7.2328,-139.3918
9258,0x0DD0,-9.1394,-176.1365
9259,0x07FA,-9.6043,-185.0973
9260,0x11A4,-8.8294,-170.1633
9261,0x270F,-7.1146,-137.1140
9262,0x4E42,-3.9778,-76.6620
9263,0x7BC2,-0.3378,-6.5096
9264,0xA4CF,2.9457,56.7705
9265,0xCEE1,6.3101,121.6094
9266,0xEA25,8.4896,163.6144
9267,0xF79C,9.5649,184.3374
9268,0xF529,9.3671,180.5251
9269,0xDFCE,7.6571,147.5701
9270,0xC098,5.1592,99.4297
9271,0x9449,1.6142,31.1092
9272,0x681C,-1.9195,-36.9928
9273,0x3EE7,-5.2150,-100.5050
9274,0x1CEB,-7.9322,-152.8710
9275,0x0A3F,-9.4240,-181.6226
9276,0x0870,-9.5668,-184.3742
9277,0x18DF,-8.2505,-159.0054
9278,0x317F,-6.2792,-121.0148
9279,0x5C5F,-2.8486,-54.8998
9280,0x8AA8,0.8540,16.4585
9281,0xB27B,4.0391,77.8433
9282,0xDA78,7.2367,139.4686
9283,0xF10D,9.0415,174.2504
9284,0xF839,9.6133,185.2708
9285,0xEE7F,8.8334,170.2404
9286,0xD903,7.1133,137.0888
9287,0xB1E3,3.9825,76.7512
9288,0x843D,0.3305,6.3699
9289,0x5B6B,-2.9345,-56.5548
9290,0x313A,-6.3086,-121.5805
9291,0x1592,-8.5194,-164.1876
9292,0x08AC,-9.5493,-184.0373
9293,0x0AF5,-9.3646,-180.4780
9294,0x205C,-7.6509,-147.4508
9295,0x3F20,-5.1886,-99.9968
9296,0x6BC6,-1.6164,-31.1524
9297,0x9815,1.9279,37.1544
9298,0xC137,5.2174,100.5521
9299,0xE316,7.9255,152.7435
9300,0xF5C6,9.4187,181.5192
9301,0xF79B,9.5633,184.3069
9302,0xE6EF,8.2279,158.5708
9303,0xCE64,6.2632,120.7067
9304,0xA35B,2.8199,54.3450
9305,0x752A,-0.8753,-16.8688
9306,0x4DA7,-4.0354,-77.7717
9307,0x258A,-7.2430,-139.5897
9308,0x0E85,-9.0828,-175.0458
9309,0x081B,-9.5940,-184.8979
9310,0x1024,-8.9494,-172.4750
9311,0x2740,-7.0992,-136.8180
9312,0x4E1E,-3.9890,-76.8778
9313,0x7BBB,-0.3399,-6.5507
9314,0xA4C6,2.9429,56.7173
9315,0xCECF,6.3045,121.5020
9316,0xEAB8,8.5356,164.5005
9317,0xF782,9.5568,184.1817
9318,0xF4C8,9.3368,179.9419
9319,0xDFD0,7.6578,147.5831
9320,0xC0F6,5.1886,99.9967
9321,0x9476,1.6283,31.3811
9322,0x6831,-1.9129,-36.8656
9323,0x3EC2,-5.2265,-100.7270
9324,0x1D01,-7.9252,-152.7377
9325,0x0A64,-9.4124,-181.3990
9326,0x0866,-9.5699,-184.4336
9327,0x1892,-8.2745,-159.4682
9328,0x3159,-6.2910,-121.2427
9329,0x5C7C,-2.8395,-54.7243
9330,0x8A9A,0.8497,16.3751
9331,0xB284,4.0420,77.8984
9332,0xDA5E,7.2287,139.3130
9333,0xF224,9.1287,175.9313
9334,0xF83D,9.6146,185.2955
9335,0xEEE5,8.8653,170.8552
9336,0xD8FF,7.1120,137.0652
9337,0xB18E,3.9559,76.2398
9338,0x843F,0.3312,6.3826
9339,0x5B63,-2.9370,-56.6024
9340,0x314D,-6.3026,-121.4655
9341,0x15B3,-8.5090,-163.9883
9342,0x087B,-9.5646,-184.3319
9343,0x0AB5,-9.3846,-180.8628
9344,0x2016,-7.6728,-147.8716
9345,0x3F35,-5.1820,-99.8697
9346,0x6BA8,-1.6258,-31.3323
9347,0x97FE,1.9207,37.0166
9348,0xC14E,5.2247,100.6914
9349,0xE32E,7.9331,152.8887
9350,0xF5D4,9.4231,181.6042
9351,0xF7C3,9.5758,184.5485
9352,0xE7A5,8.2848,159.6673
9353,0xCE94,6.2782,120.9962
9354,0xA39A,2.8396,54.7247
9355,0x7555,-0.8618,-16.6095
9356,0x4DB7,-4.0304,-77.6751
9357,0x25B2,-7.2305,-139.3486
9358,0x0F4E,-9.0200,-173.8354
9359,0x083C,-9.5837,-184.6993
9360,0x1161,-8.8503,-170.5663
9361,0x2740,-7.0992,-136.8185
9362,0x4E31,-3.9831,-76.7639
9363,0x7BD4,-0.3321,-6.4007
9364,0xA4D0,2.9460,56.7769
9365,0xCEDE,6.3092,121.5918
9366,0xEB16,8.5649,165.0660
9367,0xF764,9.5474,184.0004
9368,0xF43B,9.2927,179.0922
9369,0xE03E,7.6921,148.2450
9370,0xC09D,5.1608,99.4602
9371,0x9417,1.5986,30.8085
9372,0x6804,-1.9270,-37.1369
9373,0x3EDF,-5.2175,-100.5527
9374,0x1D27,-7.9134,-152.5092
9375,0x0AC1,-9.3834,-180.8394
9376,0x0864,-9.5705,-184.4462
9377,0x18B3,-8.2642,-159.2700
9378,0x318D,-6.2748,-120.9301
9379,0x5C5F,-2.8486,-54.8995
9380,0x8AB1,0.8568,16.5131
9381,0xB27B,4.0391,77.8436
9382,0xDA94,7.2455,139.6375
9383,0xF1B1,9.0928,175.2381
9384,0xF7FC,9.5943,184.9035
9385,0xEFA4,8.9250,172.0049
9386,0xD8F4,7.1086,136.9983
9387,0xB1FA,3.9896,76.8895
9388,0x8455,0.3380,6.5142
9389,0x5B5A,-2.9398,-56.6574
9390,0x3135,-6.3101,-121.6108
9391,0x153C,-8.5462,-164.7056
9392,0x0889,-9.5603,-184.2482
9393,0x0B0B,-9.3578,-180.3456
9394,0x1F47,-7.7375,-149.1188
9395,0x3F26,-5.1867,-99.9605
9396,0x6B8E,-1.6339,-31.4894
9397,0x97F8,1.9188,36.9801
9398,0xC13E,5.2197,100.5946
9399,0xE34D,7.9428,153.0750
9400,0xF5CF,9.4215,181.5737
9401,0xF768,9.5474,184.0001
9402,0xE676,8.1901,157.8425
9403,0xCE65,6.2636,120.7132
9404,0xA357,2.8186,54.3214
9405,0x754C,-0.8646,-16.6636
9406,0x4DA9,-4.0348,-77.7592
9407,0x25A8,-7.2336,-139.4087
9408,0x0F68,-9.0118,-173.6786
9409,0x07C7,-9.6202,-185.4036
9410,0x117B,-8.8422,-170.4094
9411,0x2751,-7.0939,-136.7158
9412,0x4E1D,-3.9894,-76.8841
9413,0x7BBB,-0.3399,-6.5510
9414,0xA4E0,2.9511,56.8736
9415,0xCE54,6.2661,120.7612
9416,0xEAEA,8.5512,164.8015
9417,0xF76E,9.5506,184.0611
9418,0xF56E,9.3887,180.9413
9419,0xDFC8,7.6553,147.5346
9420,0xC0EF,5.1864,99.9542
9421,0x9461,1.6217,31.2543
9422,0x6810,-1.9232,-37.0646
9423,0x3EE3,-5.2162,-100.5286
9424,0x1D11,-7.9203,-152.6416
9425,0x0A6E,-9.4093,-181.3391
9426,0x0846,-9.5799,-184.6267
9427,0x186D,-8.2861,-159.6913
9428,0x31B3,-6.2629,-120.7010
9429,0x5C64,-2.8470,-54.8691
9430,0x8AAA,0.8547,16.4712
9431,0xB26F,4.0354,77.7716
9432,0xDA6D,7.2333,139.4030
9433,0xF1A4,9.0887,175.1602
9434,0xF80C,9.5993,185.0002
9435,0xEEC8,8.8563,170.6805
9436,0xD84F,7.0570,136.0053
9437,0xB1B1,3.9669,76.4507
9438,0x842C,0.3252,6.2682
9439,0x5B82,-2.9273,-56.4156
9440,0x3149,-6.3038,-121.4895
9441,0x153F,-8.5453,-164.6867
9442,0x08C0,-9.5430,-183.9162
9443,0x0B52,-9.3355,-179.9173
9444,0x20D6,-7.6128,-146.7156
9445,0x3F45,-5.1771,-99.7736
9446,0x6B95,-1.6317,-31.4471
9447,0x980A,1.9245,37.0886
9448,0xC12E,5.2147,100.4984
9449,0xE30F,7.9234,152.7018
9450,0xF54B,9.3803,180.7791
9451,0xF737,9.5321,183.7054
9452,0xE756,8.2601,159.1918
9453,0xCE97,6.2792,121.0145
9454,0xA38E,2.8358,54.6526
9455,0x755D,-0.8593,-16.5612
9456,0x4DE4,-4.0163,-77.4039
9457,0x25C2,-7.2255,-139.2522
9458,0x0DF9,-9.1265,-175.8885
9459,0x07CC,-9.6186,-185.3732
9460,0x1115,-8.8741,-171.0233
9461,0x272E,-7.1048,-136.9261
9462,0x4E0F,-3.9937,-76.9678
9463,0x7B9D,-0.3493,-6.7311
9464,0xA4A6,2.9330,56.5249
9465,0xCED7,6.3070,121.5506
9466,0xEA40,8.4981,163.7784
9467,0xF790,9.5612,184.2665
9468,0xF534,9.3706,180.5927
9469,0xDFEA,7.6659,147.7400
9470,0xC0AD,5.1658,99.5575
9471,0x946A,1.6246,31.3093
9472,0x6819,-1.9204,-37.0096
9473,0x3EE6,-5.2152,-100.5098
9474,0x1D19,-7.9177,-152.5927
9475,0x0AAE,-9.3893,-180.9530
9476,0x088F,-9.5571,-184.1864
9477,0x1953,-8.2142,-158.3058
9478,0x31AF,-6.2642,-120.7248
9479,0x5C67,-2.8461,-54.8508
9480,0x8AA5,0.8531,16.4413
9481,0xB25B,4.0292,77.6514
9482,0xDA3B,7.2177,139.1022
9483,0xF1BB,9.0959,175.2990
9484,0xF82A,9.6087,185.1812
9485,0xEE29,8.8066,169.7234
9486,0xD8F3,7.1083,136.9933
9487,0xB212,3.9972,77.0351
9488,0x844F,0.3362,6.4792
9489,0x5B97,-2.9207,-56.2890
9490,0x313F,-6.3070,-121.5496
9491,0x1543,-8.5440,-164.6625
9492,0x088A,-9.5599,-184.2412
9493,0x0AEC,-9.3674,-180.5313
9494,0x1FF8,-7.6821,-148.0520
9495,0x3F05,-5.1970,-100.1584
9496,0x6B8F,-1.6336,-31.4825
9497,0x97DD,1.9104,36.8183
9498,0xC11D,5.2094,100.3968
9499,0xE32E,7.9331,152.8892
9500,0xF5CF,9.4215,181.5746
9501,0xF7C8,9.5774,184.5791
9502,0xE6E9,8.2261,158.5358
9503,0xCEAC,6.2858,121.1414
9504,0xA37F,2.8312,54.5628
9505,0x7558,-0.8609,-16.5908
9506,0x4DD1,-4.0222,-77.5178
9507,0x25B4,-7.2299,-139.3359
9508,0x0E9A,-9.0762,-174.9185
9509,0x07C3,-9.6214,-185.4270
9510,0x10ED,-8.8865,-171.2637
9511,0x272D,-7.1051,-136.9317
9512,0x4E46,-3.9765,-76.6363
9513,0x7BAB,-0.3449,-6.6464
9514,0xA49C,2.9299,56.4650
9515,0xCED9,6.3077,121.5630
9516,0xEAD6,8.5450,164.6819
9517,0xF784,9.5575,184.1944
9518,0xF50F,9.3590,180.3701
9519,0xDFC3,7.6538,147.5054
9520,0xC0D9,5.1796,99.8227
9521,0x9479,1.6293,31.3998
9522,0x684B,-1.9047,-36.7084
9523,0x3EEC,-5.2134,-100.4735
9524,0x1D0A,-7.9224,-152.6829
9525,0x0A80,-9.4037,-181.2299
9526,0x086C,-9.5680,-184.3970
9527,0x187B,-8.2816,-159.6062
9528,0x313B,-6.3004,-121.4228
9529,0x5C2F,-2.8636,-55.1873
9530,0x8A93,0.8475,16.3337
9531,0xB256,4.0277,77.6221
9532,0xDA73,7.2353,139.4402
9533,0xF22A,9.1306,175.9681
9534,0xF7D8,9.5831,184.6880
9535,0xEF07,8.8760,171.0608
9536,0xD8EB,7.1058,136.9455
9537,0xB1C6,3.9735,76.5778
9538,0x843D,0.3306,6.3712
9539,0x5B71,-2.9326,-56.5174
9540,0x314D,-6.3026,-121.4648
9541,0x155A,-8.5368,-164.5235
9542,0x089B,-9.5546,-184.1384
9543,0x0AF7,-9.3639,-180.4646
9544,0x2052,-7.6540,-147.5096
9545,0x3F47,-5.1764,-99.7606
9546,0x6BA1,-1.6279,-31.3739
9547,0x97F6,1.9183,36.9691
9548,0xC128,5.2128,100.4632
9549,0xE313,7.9247,152.7268
9550,0xF5AE,9.4112,181.3761
9551,0xF73F,9.5346,183.7544
9552,0xE73B,8.2517,159.0300
9553,0xCE6A,6.2652,120.7443
9554,0xA3C7,2.8537,54.9968
9555,0x755E,-0.8590,-16.5543
9556,0x4DE0,-4.0175,-77.4272
9557,0x25B3,-7.2302,-139.3417
9558,0x0ECC,-9.0605,-174.6172
9559,0x07F0,-9.6074,-185.1558
9560,0x1174,-8.8443,-170.4507
9561,0x26FA,-7.1210,-137.2388
9562,0x4DFC,-3.9996,-77.0817
9563,0x7B84,-0.3570,-6.8811
9564,0xA4A5,2.9327,56.5195
9565,0xCE45,6.2614,120.6720
9566,0xEACC,8.5419,164.6221
9567,0xF72F,9.5309,183.6830
9568,0xF418,9.2819,178.8833
9569,0xDFF3,7.6688,147.7953
9570,0xC115,5.1984,100.1847
9571,0x942F,1.6062,30.9549
9572,0x6843,-1.9072,-36.7558
9573,0x3EEE,-5.2127,-100.4607
9574,0x1D1F,-7.9158,-152.5557
9575,0x0A6C,-9.4099,-181.3495
9576,0x088C,-9.5579,-184.2035
9577,0x18DD,-8.2510,-159.0154
9578,0x31AB,-6.2654,-120.7478
9579,0x5C6F,-2.8435,-54.8015
9580,0x8A93,0.8475,16.3341
9581,0xB24E,4.0252,77.5743
9582,0xDA59,7.2272,139.2840
9583,0xF229,9.1303,175.9625
9584,0xF817,9.6028,185.0678
9585,0xEE67,8.8260,170.0977
9586,0xD8CD,7.0965,136.7655
9587,0xB208,3.9941,76.9759
9588,0x8475,0.3481,6.7090
9589,0x5B9C,-2.9191,-56.2580
9590,0x312A,-6.3135,-121.6751
9591,0x1568,-8.5324,-164.4388
9592,0x08EB,-9.5296,-183.6562
9593,0x0B02,-9.3605,-180.3981
9594,0x2013,-7.6736,-147.8887
9595,0x3EEF,-5.2039,-100.2901
9596,0x6B61,-1.6479,-31.7588
9597,0x97E0,1.9114,36.8372
9598,0xC0F5,5.1969,100.1567
9599,0xE30F,7.9235,152.7034
9600,0xF5CE,9.4213,181.5695
9601,0xF7C8,9.5775,184.5800
9602,0xE807,8.3155,160.2588
9603,0xCEBC,6.2908,121.2383
9604,0xA3B3,2.8474,54.8765
9605,0x755C,-0.8596,-16.5662
9606,0x4DD1,-4.0222,-77.5174
9607,0x25DC,-7.2173,-139.0946
9608,0x0E51,-9.0990,-175.3577
9609,0x0830,-9.5874,-184.7702
9610,0x118C,-8.8368,-170.3060
9611,0x2707,-7.1170,-137.1603
9612,0x4E26,-3.9865,-76.8287
9613,0x7B96,-0.3514,-6.7726
9614,0xA4AA,2.9342,56.5496
9615,0xCEB1,6.2952,121.3224
9616,0xEBBB,8.6166,166.0611
9617,0xF77E,9.5556,184.1583
9618,0xF46B,9.3078,179.3826
9619,0xDFD6,7.6597,147.6201
9620,0xC0B6,5.1687,99.6122
9621,0x9478,1.6290,31.3940
9622,0x6850,-1.9031,-36.6780
9623,0x3EFB,-5.2087,-100.3829
9624,0x1D40,-7.9055,-152.3575
9625,0x0ABE,-9.3843,-180.8564
9626,0x0883,-9.5608,-184.2584
9627,0x18B2,-8.2645,-159.2749
9628,0x3169,-6.2860,-121.1458
9629,0x5C11,-2.8729,-55.3680
9630,0x8A85,0.8431,16.2494
9631,0xB258,4.0283,77.6341
9632,0xDA4C,7.2231,139.2053
9633,0xF1B9,9.0953,175.2877
9634,0xF830,9.6106,185.2181
9635,0xEF1B,8.8823,171.1813
9636,0xD92B,7.1258,137.3310
9637,0xB20B,3.9950,76.9933
9638,0x8464,0.3428,6.6060
9639,0x5B7E,-2.9285,-56.4392
9640,0x3169,-6.2938,-121.2963
9641,0x156E,-8.5306,-164.4033
9642,0x08BB,-9.5446,-183.9459
9643,0x0C42,-9.2605,-178.4718
9644,0x1FE0,-7.6896,-148.1967
9645,0x3EE3,-5.2076,-100.3633
9646,0x6B8F,-1.6336,-31.4827
9647,0x97D4,1.9076,36.7640
9648,0xC125,5.2119,100.4448
9649,0xE31B,7.9272,152.7747
9650,0xF5CC,9.4206,181.5564
9651,0xF7CE,9.5793,184.6151
9652,0xE726,8.2452,158.9030
9653,0xCE7A,6.2702,120.8401
9654,0xA3AA,2.8446,54.8216
9655,0x757E,-0.8490,-16.3621
9656,0x4DD6,-4.0207,-77.4880
9657,0x25DF,-7.2164,-139.0772
9658,0x0E4B,-9.1009,-175.3945
9659,0x07C5,-9.6208,-185.4151
9660,0x10C4,-8.8994,-171.5108
9661,0x271D,-7.1101,-137.0282
9662,0x4DBE,-4.0190,-77.4553
9663,0x7B7A,-0.3602,-6.9414
9664,0xA48F,2.9258,56.3869
9665,0xCE3A,6.2580,120.6057
9666,0xEA2C,8.4919,163.6586
9667,0xF7D3,9.5822,184.6706
9668,0xF545,9.3759,180.6957
9669,0xE074,7.7091,148.5716
9670,0xC12C,5.2055,100.3226
9671,0x9495,1.6380,31.5684
9672,0x684B,-1.9047,-36.7083
9673,0x3F0D,-5.2031,-100.2748
9674,0x1D3E,-7.9062,-152.3698
9675,0x0A43,-9.4227,-181.5973
9676,0x0830,-9.5867,-184.7583
9677,0x196A,-8.2070,-158.1670
9678,0x316A,-6.2857,-121.1400
9679,0x5C56,-2.8514,-54.9528
9680,0x8A7A,0.8397,16.1828
9681,0xB24C,4.0245,77.5615
9682,0xDA2B,7.2128,139.0063
9683,0xF0E3,9.0285,173.9989
9684,0xF7ED,9.5897,184.8146
9685,0xEEC1,8.8541,170.6395
9686,0xD8AC,7.0862,136.5664
9687,0xB1FD,3.9907,76.9093
9688,0x8490,0.3565,6.8713
9689,0x5B88,-2.9254,-56.3787
9690,0x316A,-6.2935,-121.2900
9691,0x163D,-8.4659,-163.1565
9692,0x087B,-9.5646,-184.3312
9693,0x0B16,-9.3543,-180.2781
9694,0x202D,-7.6655,-147.7326
9695,0x3ECC,-5.2148,-100.5014
9696,0x6B40,-1.6582,-31.9579
9697,0x97E3,1.9123,36.8548
9698,0xC101,5.2007,100.2285
9699,0xE2FF,7.9184,152.6066
9700,0xF59B,9.4053,181.2619
9701,0xF7BC,9.5737,184.5073
9702,0xE7CB,8.2967,159.8972
9703,0xCEB1,6.2874,121.1718
9704,0xA3EA,2.8646,55.2074
9705,0x7582,-0.8477,-16.3377
9706,0x4DF5,-4.0110,-77.3010
9707,0x25E5,-7.2145,-139.0408
9708,0x0F02,-9.0437,-174.2924
9709,0x083B,-9.5839,-184.7046
9710,0x111E,-8.8712,-170.9690
9711,0x2742,-7.0986,-136.8056
9712,0x4DE2,-4.0078,-77.2388
9713,0x7B83,-0.3574,-6.8875
9714,0xA49D,2.9302,56.4709
9715,0xCE65,6.2714,120.8643
9716,0xEB04,8.5594,164.9588
9717,0xF75C,9.5450,183.9534
9718,0xF549,9.3772,180.7193
9719,0xDFE0,7.6628,147.6799
9720,0xC109,5.1946,100.1115
9721,0x948E,1.6358,31.5260
9722,0x685E,-1.8988,-36.5942
9723,0x3F20,-5.1971,-100.1607
9724,0x1D2C,-7.9118,-152.4785
9725,0x0A9B,-9.3952,-181.0677
9726,0x0956,-9.4949,-182.9884
9727,0x184C,-8.2964,-159.8899
9728,0x3141,-6.2985,-121.3873
9729,0x5C07,-2.8761,-55.4289
9730,0x8A74,0.8378,16.1464
9731,0xB22B,4.0142,77.3626
9732,0xDA37,7.2165,139.0783
9733,0xF1D5,9.1040,175.4558
9734,0xF801,9.5959,184.9345
9735,0xEF05,8.8754,171.0483
9736,0xD97B,7.1508,137.8122
9737,0xB254,4.0178,77.4323
9738,0x8488,0.3540,6.8221
9739,0x5BA1,-2.9176,-56.2292
9740,0x316C,-6.2929,-121.2790
9741,0x164E,-8.4606,-163.0552
9742,0x08BF,-9.5434,-183.9228
9743,0x0B4D,-9.3371,-179.9480
9744,0x2084,-7.6384,-147.2099
9745,0x3EE8,-5.2061,-100.3341
9746,0x6B55,-1.6517,-31.8328
9747,0x97C9,1.9041,36.6969
9748,0xC0FF,5.2000,100.2152
9749,0xE2F2,7.9143,152.5270
9750,0xF55A,9.3849,180.8693
9751,0xF7D4,9.5811,184.6507
9752,0xE7A3,8.2842,159.6551
9753,0xCE97,6.2792,121.0140
9754,0xA3BD,2.8505,54.9352
9755,0x7594,-0.8422,-16.2305
9756,0x4DFD,-4.0086,-77.2540
9757,0x25E4,-7.2149,-139.0480
9758,0x0E86,-9.0825,-175.0401
9759,0x07B8,-9.6249,-185.4944
9760,0x1125,-8.8691,-170.9277
9761,0x26E7,-7.1270,-137.3544
9762,0x4DBB,-4.0200,-77.4743
9763,0x7B79,-0.3605,-6.9484
9764,0xA478,2.9186,56.2474
9765,0xCE89,6.2826,121.0804
9766,0xEA24,8.4894,163.6094
9767,0xF75B,9.5446,183.9470
9768,0xF57F,9.3940,181.0440
9769,0xE02B,7.6862,148.1310
9770,0xC170,5.2267,100.7312
9771,0x94A0,1.6414,31.6337
9772,0x6866,-1.8963,-36.5467
9773,0x3F2A,-5.1940,-100.1012
9774,0x1D3A,-7.9075,-152.3950
9775,0x0A97,-9.3965,-181.0925
9776,0x0846,-9.5799,-184.6270
9777,0x18CF,-8.2555,-159.1015
9778,0x3145,-6.2973,-121.3638
9779,0x5C06,-2.8764,-55.4355
9780,0x8A4A,0.8247,15.8929
9781,0xB219,4.0085,77.2537
9782,0xDA27,7.2115,138.9815
9783,0xF108,9.0400,174.2209
9784,0xF829,9.6084,185.1751
9785,0xEE95,8.8403,170.3737
9786,0xD8D9,7.1002,136.8366
9787,0xB1FA,3.9897,76.8904
9788,0x8497,0.3587,6.9126
9789,0x5BB4,-2.9117,-56.1146
9790,0x3185,-6.2851,-121.1283
9791,0x163E,-8.4656,-163.1514
9792,0x0898,-9.5556,-184.1575
9793,0x0B89,-9.3184,-179.5866
9794,0x1FBF,-7.7000,-148.3960
9795,0x3EA7,-5.2264,-100.7252
9796,0x6B1F,-1.6686,-32.1576
9797,0x97AE,1.8957,36.5348
9798,0xC0D3,5.1862,99.9507
9799,0xE2E1,7.9090,152.4252
