Amostra,Codigo_Digital,Tensao_ADC_V,Tensao_Real_V
10159,0x9ADD,2.1491,107.6485
10160,0xC4AD,5.4941,275.2026
10161,0xE492,8.0456,403.0127
10162,0xF5BD,9.4191,471.8094
10163,0xF718,9.5275,477.2411
10164,0xE5DA,8.1481,408.1470
10165,0xCB59,6.0278,301.9386
10166,0xA047,2.5822,129.3441
10167,0x7250,-1.0950,-54.8495
10168,0x4A5B,-4.2916,-214.9683
10169,0x245F,-7.3303,-367.1820
10170,0x0E27,-9.1078,-456.2186
10171,0x07D6,-9.6131,-481.5302
10172,0x12D4,-8.7338,-437.4815
10173,0x29D6,-6.8931,-345.2829
10174,0x512A,-3.7469,-187.6844
10175,0x7ECD,-0.0959,-4.8056
10176,0xA778,3.1575,158.1620
10177,0xD149,6.5028,325.7318
10178,0xEC42,8.6606,433.8186
10179,0xF76B,9.5534,478.5403
10180,0xF3B0,9.2550,463.5914
10181,0xDE36,7.5369,377.5289
10182,0xBD25,4.8916,245.0228
10183,0x9157,1.3872,69.4855
10184,0x655A,-2.1319,-106.7876
10185,0x3B78,-5.4825,-274.6234
10186,0x1B9A,-8.0319,-402.3239
10187,0x0A2C,-9.4263,-472.1695
10188,0x0911,-9.5147,-476.5993
10189,0x1AA6,-8.1081,-406.1433
10190,0x34BD,-6.0209,-301.5942
10191,0x5FB3,-2.5841,-129.4380
10192,0x8DAB,1.0934,54.7713
10193,0xB56F,4.2747,214.1230
10194,0xDB73,7.3159,366.4620
10195,0xF2F5,9.1966,460.6642
10196,0xF816,9.6069,481.2171
10197,0xECFD,8.7191,436.7458
10198,0xD6A4,6.9313,347.1926
10199,0xAF0F,3.7647,188.5766
10200,0x816D,0.1141,5.7135
10201,0x58B1,-3.1447,-157.5202
10202,0x2ED6,-6.4931,-325.2465
10203,0x13A8,-8.6675,-434.1629
10204,0x08BE,-9.5406,-477.8986
10205,0x0B88,-9.3175,-466.7220
10206,0x21BB,-7.5416,-377.7637
10207,0x4267,-4.9278,-246.8386
10208,0x6E82,-1.3994,-70.0960
10209,0x9A99,2.1278,106.5841
10210,0xC471,5.4753,274.2634
10211,0xE471,8.0353,402.4961
10212,0xF5F5,9.4366,472.6860
10213,0xF74B,9.5434,478.0395
10214,0xE56E,8.1144,406.4564
10215,0xCBA1,6.0503,303.0656
10216,0xA066,2.5919,129.8294
10217,0x7293,-1.0741,-53.8008
10218,0x4AA5,-4.2684,-213.8099
10219,0x24AB,-7.3066,-365.9923
10220,0x0D4C,-9.1763,-459.6467
10221,0x07F1,-9.6047,-481.1075
10222,0x1310,-8.7150,-436.5423
10223,0x2994,-6.9138,-346.3160
10224,0x50F3,-3.7641,-188.5453
10225,0x7E6A,-0.1269,-6.3553
10226,0xA745,3.1416,157.3637
10227,0xD0F5,6.4766,324.4169
10228,0xECF9,8.7178,436.6832
10229,0xF79B,9.5684,479.2917
10230,0xF3C0,9.2600,463.8418
10231,0xDEB7,7.5772,379.5482
10232,0xBDE0,4.9500,247.9500
10233,0x91BE,1.4194,71.0978
10234,0x659A,-2.1119,-105.7857
10235,0x3B99,-5.4722,-274.1068
10236,0x1BD0,-8.0150,-401.4787
10237,0x0A52,-9.4144,-471.5746
10238,0x08B1,-9.5447,-478.1021
10239,0x1A34,-8.1438,-407.9279
10240,0x342F,-6.0653,-303.8170
10241,0x5F4D,-2.6159,-131.0347
10242,0x8D90,1.0850,54.3486
10243,0xB542,4.2606,213.4186
10244,0xDB69,7.3128,366.3054
10245,0xF2C9,9.1828,459.9754
10246,0xF7E0,9.5900,480.3718
10247,0xEC85,8.6816,434.8673
10248,0xD6C9,6.9428,347.7718
10249,0xAF24,3.7713,188.9053
10250,0x81B9,0.1378,6.9032
10251,0x58E4,-3.1288,-156.7219
10252,0x2F3B,-6.4616,-323.6656
10253,0x14A1,-8.5897,-430.2653
10254,0x08C6,-9.5381,-477.7733
10255,0x0C0C,-9.2762,-464.6558
10256,0x21C9,-7.5372,-377.5446
10257,0x422B,-4.9466,-247.7778
10258,0x6E21,-1.4297,-71.6143
10259,0x9A64,2.1112,105.7544
10260,0xC409,5.4428,272.6354
10261,0xE43E,8.0194,401.6978
10262,0xF595,9.4066,471.1833
10263,0xF6B7,9.4972,475.7227
10264,0xE630,8.1750,409.4932
10265,0xCC07,6.0822,304.6623
10266,0xA104,2.6412,132.3026
10267,0x72D4,-1.0538,-52.7833
10268,0x4AFD,-4.2409,-212.4324
10269,0x24D2,-7.2944,-365.3819
10270,0x0E07,-9.1178,-456.7195
10271,0x07E7,-9.6078,-481.2641
10272,0x1236,-8.7831,-439.9547
10273,0x290A,-6.9569,-348.4762
10274,0x5098,-3.7925,-189.9698
10275,0x7E18,-0.1525,-7.6389
10276,0xA70F,3.1247,156.5184
10277,0xD0C8,6.4625,323.7125
10278,0xEC00,8.6400,432.7855
10279,0xF756,9.5469,478.2116
10280,0xF367,9.2322,462.4486
10281,0xDEAA,7.5731,379.3447
10282,0xBDD5,4.9466,247.7778
10283,0x9204,1.4412,72.1935
10284,0x65F3,-2.0841,-104.3926
10285,0x3C09,-5.4372,-272.3537
10286,0x1BE7,-8.0078,-401.1186
10287,0x0A3B,-9.4216,-471.9346
10288,0x090B,-9.5166,-476.6933
10289,0x1A9D,-8.1109,-406.2842
10290,0x3433,-6.0641,-303.7544
10291,0x5F0A,-2.6369,-132.0835
10292,0x8D28,1.0525,52.7207
10293,0xB4E8,4.2325,212.0098
10294,0xDB3C,7.2987,365.6010
10295,0xF368,9.2325,462.4643
10296,0xF824,9.6112,481.4362
10297,0xEE2F,8.8147,441.5357
10298,0xD6A1,6.9303,347.1457
10299,0xAFA7,3.8122,190.9559
10300,0x821D,0.1691,8.4685
10301,0x5926,-3.1081,-155.6888
10302,0x2F71,-6.4447,-322.8203
10303,0x1355,-8.6934,-435.4622
10304,0x0865,-9.5684,-479.2917
10305,0x0C38,-9.2625,-463.9670
10306,0x213C,-7.5813,-379.7517
10307,0x41BF,-4.9803,-249.4684
10308,0x6DD1,-1.4547,-72.8666
10309,0x99FD,2.0791,104.1421
10310,0xC3C3,5.4209,271.5397
10311,0xE41A,8.0081,401.1343
10312,0xF5DB,9.4284,472.2790
10313,0xF76A,9.5531,478.5247
10314,0xE5D9,8.1478,408.1313
10315,0xCBED,6.0741,304.2553
10316,0xA118,2.6475,132.6157
10317,0x730F,-1.0353,-51.8597
10318,0x4B31,-4.2247,-211.6184
10319,0x24E5,-7.2884,-365.0844
10320,0x0DC6,-9.1381,-457.7370
10321,0x0815,-9.5934,-480.5440
10322,0x1264,-8.7688,-439.2347
10323,0x2928,-6.9475,-348.0066
10324,0x502D,-3.8259,-191.6447
10325,0x7DE1,-0.1697,-8.4998
10326,0xA6B1,3.0953,155.0470
10327,0xD074,6.4363,322.3976
10328,0xEADD,8.5491,428.2303
10329,0xF76B,9.5534,478.5403
10330,0xF3D1,9.2653,464.1079
10331,0xDEE9,7.5928,380.3309
10332,0xBE88,5.0025,250.5798
10333,0x9261,1.4703,73.6493
10334,0x662F,-2.0653,-103.4534
10335,0x3C6E,-5.4056,-270.7727
10336,0x1C31,-7.9847,-399.9602
10337,0x0A1F,-9.4303,-472.3729
10338,0x0904,-9.5188,-476.8029
10339,0x1A20,-8.1500,-408.2409
10340,0x33AA,-6.1069,-305.8989
10341,0x5ECC,-2.6562,-133.0540
10342,0x8CC9,1.0228,51.2336
10343,0xB4A5,4.2116,210.9610
10344,0xDB38,7.2975,365.5384
10345,0xF1F2,9.1156,456.6100
10346,0xF7A1,9.5703,479.3857
10347,0xEE52,8.8256,442.0836
10348,0xD6D6,6.9469,347.9753
10349,0xAFA6,3.8119,190.9403
10350,0x8251,0.1853,9.2825
10351,0x5978,-3.0825,-154.4052
10352,0x2FAB,-6.4266,-321.9124
10353,0x1439,-8.6222,-431.8932
10354,0x08A9,-9.5472,-478.2273
10355,0x0CEA,-9.2069,-461.1807
10356,0x219B,-7.5516,-378.2646
10357,0x41A1,-4.9897,-249.9380
10358,0x6D94,-1.4737,-73.8215
10359,0x99D3,2.0659,103.4847
10360,0xC36A,5.3931,270.1465
10361,0xE3ED,7.9941,400.4298
10362,0xF5CE,9.4244,472.0755
10363,0xF786,9.5619,478.9630
10364,0xE62B,8.1734,409.4149
10365,0xCCC9,6.1428,307.6991
10366,0xA18B,2.6834,134.4158
10367,0x7368,-1.0075,-50.4666
10368,0x4B81,-4.1997,-210.3662
10369,0x24EF,-7.2853,-364.9279
10370,0x0E9D,-9.0709,-454.3715
10371,0x07DD,-9.6109,-481.4206
10372,0x12F6,-8.7231,-436.9493
10373,0x28DF,-6.9703,-349.1493
10374,0x501B,-3.8316,-191.9265
10375,0x7D85,-0.1984,-9.9399
10376,0xA67A,3.0781,154.1861
10377,0xD03E,6.4194,321.5523
10378,0xEBD9,8.6278,432.1750
10379,0xF780,9.5600,478.8691
10380,0xF454,9.3062,466.1585
10381,0xDE39,7.5378,377.5759
10382,0xBE7D,4.9991,250.4076
10383,0x92A1,1.4903,74.6511
10384,0x6672,-2.0444,-102.4046
10385,0x3CAE,-5.3856,-269.7708
10386,0x1C26,-7.9881,-400.1324
10387,0x0A31,-9.4247,-472.0912
10388,0x08D1,-9.5347,-477.6011
10389,0x1986,-8.1981,-410.6515
10390,0x3383,-6.1191,-306.5094
10391,0x5E4C,-2.6962,-135.0576
10392,0x8C95,1.0066,50.4196
10393,0xB459,4.1878,209.7713
10394,0xDAC0,7.2600,363.6600
10395,0xF241,9.1403,457.8466
10396,0xF844,9.6213,481.9372
10397,0xEDE4,8.7913,440.3617
10398,0xD6F8,6.9575,348.5075
10399,0xB035,3.8566,193.1787
10400,0x829C,0.2087,10.4565
10401,0x59BD,-3.0609,-153.3251
10402,0x2FEF,-6.4053,-320.8479
10403,0x13B5,-8.6634,-433.9595
10404,0x08A6,-9.5481,-478.2743
10405,0x0BF8,-9.2825,-464.9689
10406,0x2051,-7.6547,-383.4302
10407,0x4141,-5.0197,-251.4407
10408,0x6D55,-1.4934,-74.8076
10409,0x99A9,2.0528,102.8272
10410,0xC342,5.3806,269.5204
10411,0xE3DB,7.9884,400.1481
10412,0xF5BE,9.4194,471.8251
10413,0xF6FA,9.5181,476.7715
10414,0xE61F,8.1697,409.2271
10415,0xCC75,6.1166,306.3842
10416,0xA19D,2.6891,134.6976
10417,0x73A9,-0.9872,-49.4491
10418,0x4BC7,-4.1778,-209.2704
10419,0x2543,-7.2591,-363.6130
10420,0x0E5A,-9.0919,-455.4203
10421,0x0824,-9.5887,-480.3092
10422,0x1266,-8.7681,-439.2033
10423,0x2920,-6.9500,-348.1318
10424,0x4FAE,-3.8656,-193.6327
10425,0x7D2B,-0.2266,-11.3487
10426,0xA641,3.0603,153.2938
10427,0xD02E,6.4144,321.3019
10428,0xEB4E,8.5844,429.9992
10429,0xF77E,9.5594,478.8378
10430,0xF48E,9.3244,467.0664
10431,0xDFA3,7.6509,383.2424
10432,0xBF17,5.0472,252.8182
10433,0x92F9,1.5178,76.0286
10434,0x66A2,-2.0294,-101.6532
10435,0x3CDF,-5.3703,-269.0038
10436,0x1C5A,-7.9719,-399.3185
10437,0x0A45,-9.4184,-471.7781
10438,0x0883,-9.5591,-478.8221
10439,0x197B,-8.2016,-410.8237
10440,0x3346,-6.1381,-307.4643
10441,0x5E41,-2.6997,-135.2298
10442,0x8C64,0.9912,49.6526
10443,0xB41B,4.1684,208.8008
10444,0xDABF,7.2597,363.6443
10445,0xF271,9.1553,458.5979
10446,0xF826,9.6119,481.4675
10447,0xED8F,8.7647,439.0312
10448,0xD763,6.9909,350.1824
10449,0xB043,3.8609,193.3979
10450,0x82DB,0.2284,11.4426
10451,0x59E5,-3.0484,-152.6990
10452,0x3016,-6.3931,-320.2375
10453,0x1494,-8.5938,-430.4688
10454,0x08B2,-9.5444,-478.0865
10455,0x0B08,-9.3575,-468.7257
10456,0x20BF,-7.6203,-381.7084
10457,0x40DB,-5.0516,-253.0374
10458,0x6CC4,-1.5388,-77.0774
10459,0x9967,2.0322,101.7941
10460,0xC2F3,5.3559,268.2838
10461,0xE3A0,7.9700,399.2245
10462,0xF602,9.4406,472.8895
10463,0xF7BA,9.5781,479.7770
10464,0xE680,8.2000,410.7455
10465,0xCCF9,6.1578,308.4504
10466,0xA222,2.7306,136.7795
10467,0x73EA,-0.9669,-48.4316
10468,0x4C03,-4.1591,-208.3312
10469,0x2563,-7.2491,-363.1121
10470,0x0DE2,-9.1294,-457.2987
10471,0x081C,-9.5913,-480.4344
10472,0x121C,-8.7913,-440.3617
10473,0x2877,-7.0028,-350.7773
10474,0x4FAA,-3.8669,-193.6953
10475,0x7CD8,-0.2525,-12.6480
10476,0xA608,3.0425,152.4016
10477,0xCFD8,6.3875,319.9557
10478,0xEB35,8.5766,429.6078
10479,0xF702,9.5206,476.8968
10480,0xF495,9.3266,467.1760
10481,0xDFA3,7.6509,383.2424
10482,0xBF1E,5.0494,252.9278
10483,0x9315,1.5266,76.4669
10484,0x66D7,-2.0128,-100.8236
10485,0x3D37,-5.3428,-267.6263
10486,0x1C88,-7.9575,-398.5984
10487,0x09F6,-9.4431,-473.0147
10488,0x0924,-9.5087,-476.3019
10489,0x1A0A,-8.1569,-408.5853
10490,0x3312,-6.1544,-308.2782
10491,0x5DE9,-2.7272,-136.6073
10492,0x8C13,0.9659,48.3847
10493,0xB3D1,4.1453,207.6425
10494,0xDAA7,7.2522,363.2687
10495,0xF257,9.1472,458.1909
10496,0xF81D,9.6091,481.3267
10497,0xEE3A,8.8181,441.7079
10498,0xD7AF,7.0147,351.3721
10499,0xB0C7,3.9022,195.4641
10500,0x833E,0.2594,12.9923
10501,0x5A15,-3.0334,-151.9476
10502,0x305D,-6.3709,-319.1260
10503,0x14EA,-8.5669,-429.1226
10504,0x08BC,-9.5413,-477.9299
10505,0x0AE2,-9.3694,-469.3205
10506,0x20C6,-7.6181,-381.5988
10507,0x4094,-5.0738,-254.1488
10508,0x6CBB,-1.5416,-77.2183
10509,0x9937,2.0172,101.0428
10510,0xC2B9,5.3378,267.3759
10511,0xE39D,7.9691,399.1776
10512,0xF598,9.4075,471.2303
10513,0xF747,9.5422,477.9769
10514,0xE64A,8.1831,409.9001
10515,0xCD09,6.1628,308.7009
10516,0xA249,2.7428,137.3900
10517,0x741D,-0.9509,-47.6333
10518,0x4C59,-4.1322,-206.9850
10519,0x2598,-7.2325,-362.2825
10520,0x0E30,-9.1050,-456.0777
10521,0x0811,-9.5947,-480.6066
10522,0x11D8,-8.8125,-441.4261
10523,0x2861,-7.0097,-351.1216
10524,0x4F19,-3.9122,-195.9650
10525,0x7CA6,-0.2681,-13.4306
10526,0xA5B2,3.0156,151.0554
10527,0xCFAA,6.3731,319.2356
10528,0xEB96,8.6069,431.1262
10529,0xF769,9.5528,478.5091
10530,0xF499,9.3278,467.2386
10531,0xDF59,7.6278,382.0840
10532,0xBF9C,5.0887,254.9001
10533,0x937F,1.5597,78.1262
10534,0x6730,-1.9850,-99.4305
10535,0x3D85,-5.3184,-266.4054
10536,0x1CBD,-7.9409,-397.7688
10537,0x0A7D,-9.4009,-470.9015
10538,0x088D,-9.5559,-478.6656
10539,0x195F,-8.2103,-411.2620
10540,0x32DB,-6.1716,-309.1392
10541,0x5D98,-2.7525,-137.8752
10542,0x8BD7,0.9472,47.4455
10543,0xB390,4.1250,206.6250
10544,0xDA6B,7.2334,362.3295
10545,0xF1E9,9.1128,456.4690
10546,0xF7F7,9.5972,480.7318
10547,0xEDE5,8.7916,440.3773
10548,0xD76E,6.9944,350.3546
10549,0xB0AA,3.8931,195.0102
10550,0x8374,0.2763,13.8376
10551,0x5A76,-3.0031,-150.4293
10552,0x307D,-6.3609,-318.6252
10553,0x1595,-8.5134,-426.4458
10554,0x089B,-9.5516,-478.4464
10555,0x0BE1,-9.2897,-465.3289
10556,0x2061,-7.6497,-383.1798
10557,0x4023,-5.1091,-255.9176
10558,0x6C36,-1.5831,-79.3002
10559,0x98F1,1.9953,99.9470
10560,0xC22E,5.2944,265.2000
10561,0xE369,7.9528,398.3636
10562,0xF55F,9.3897,470.3380
10563,0xF740,9.5400,477.8673
10564,0xE731,8.2553,413.5161
10565,0xCD8F,6.2047,310.7984
10566,0xA2AF,2.7747,138.9866
10567,0x7483,-0.9191,-46.0367
10568,0x4C9D,-4.1109,-205.9206
10569,0x25D4,-7.2137,-361.3433
10570,0x0E94,-9.0737,-454.5124
10571,0x080A,-9.5969,-480.7162
10572,0x1270,-8.7650,-439.0468
10573,0x2873,-7.0041,-350.8399
10574,0x4F1C,-3.9113,-195.9181
10575,0x7C6B,-0.2866,-14.3542
10576,0xA589,3.0028,150.4136
10577,0xCF65,6.3516,318.1555
10578,0xEBC7,8.6222,431.8932
10579,0xF79D,9.5691,479.3230
10580,0xF4C9,9.3428,467.9900
10581,0xDF6F,7.6347,382.4284
10582,0xBFC9,5.1028,255.6045
10583,0x93A2,1.5706,78.6740
10584,0x6753,-1.9741,-98.8826
10585,0x3DCA,-5.2969,-265.3253
10586,0x1CC2,-7.9394,-397.6905
10587,0x0A6E,-9.4056,-471.1363
10588,0x0923,-9.5091,-476.3176
10589,0x1943,-8.2191,-411.7003
10590,0x324E,-6.2156,-311.3463
10591,0x5D24,-2.7887,-139.6910
10592,0x8B8C,0.9237,46.2715
10593,0xB33A,4.0981,205.2788
10594,0xDA5D,7.2291,362.1103
10595,0xF207,9.1222,456.9387
10596,0xF841,9.6203,481.8902
10597,0xEE56,8.8269,442.1462
10598,0xD7DD,7.0291,352.0921
10599,0xB151,3.9453,197.6243
10600,0x83C9,0.3028,15.1682
10601,0x5AA4,-2.9887,-149.7092
10602,0x30AA,-6.3469,-317.9207
10603,0x1555,-8.5334,-427.4477
10604,0x08CA,-9.5369,-477.7107
10605,0x0B9D,-9.3109,-466.3933
10606,0x211F,-7.5903,-380.2057
10607,0x4062,-5.0894,-254.9314
10608,0x6C3B,-1.5816,-79.2219
10609,0x98D0,1.9850,99.4305
10610,0xC208,5.2825,264.6052
10611,0xE353,7.9459,398.0192
10612,0xF574,9.3962,470.6667
10613,0xF768,9.5525,478.4934
10614,0xE689,8.2028,410.8863
10615,0xCD6E,6.1944,310.2819
10616,0xA2D0,2.7850,139.5032
10617,0x74C2,-0.8994,-45.0505
10618,0x4CE3,-4.0891,-204.8249
10619,0x25EC,-7.2063,-360.9676
10620,0x0EB2,-9.0644,-454.0428
10621,0x07FE,-9.6006,-480.9040
10622,0x1287,-8.7578,-438.6868
10623,0x285C,-7.0113,-351.1999
10624,0x4E6D,-3.9659,-198.6574
10625,0x7C21,-0.3097,-15.5125
10626,0xA52E,2.9744,148.9892
10627,0xCF3C,6.3387,317.5137
10628,0xEB28,8.5725,429.4043
10629,0xF74D,9.5441,478.0708
10630,0xF487,9.3222,466.9568
10631,0xDFAC,7.6537,383.3833
10632,0xC04E,5.1444,257.6864
10633,0x93FE,1.5994,80.1142
10634,0x678D,-1.9559,-97.9747
10635,0x3E0B,-5.2766,-264.3078
10636,0x1CEE,-7.9256,-397.0017
10637,0x0A85,-9.3984,-470.7763
10638,0x08DD,-9.5309,-477.4133
10639,0x1944,-8.2188,-411.6847
10640,0x3294,-6.1937,-310.2505
10641,0x5D00,-2.8000,-140.2545
10642,0x8B55,0.9066,45.4105
10643,0xB307,4.0822,204.4805
10644,0xDA08,7.2025,360.7798
10645,0xF076,8.9969,450.6617
10646,0xF7EE,9.5944,480.5909
10647,0xEE1B,8.8084,441.2226
10648,0xD825,7.0516,353.2192
10649,0xB177,3.9572,198.2191
10650,0x8415,0.3266,16.3578
10651,0x5AE8,-2.9675,-148.6448
10652,0x3117,-6.3128,-316.2145
10653,0x14C8,-8.5775,-429.6548
10654,0x08A8,-9.5475,-478.2430
10655,0x0B2B,-9.3466,-468.1778
10656,0x200B,-7.6766,-384.5260
10657,0x3FB9,-5.1422,-257.5768
10658,0x6BD6,-1.6131,-80.8029
10659,0x9868,1.9525,97.8025
10660,0xC1C1,5.2603,263.4938
10661,0xE316,7.9269,397.0644
10662,0xF575,9.3966,470.6824
10663,0xF7BC,9.5787,479.8083
10664,0xE6C9,8.2228,411.8882
10665,0xCE1A,6.2481,312.9743
10666,0xA31A,2.8081,140.6615
10667,0x7509,-0.8772,-43.9391
10668,0x4D17,-4.0728,-204.0109
10669,0x2636,-7.1831,-359.8093
10670,0x0F25,-9.0284,-452.2426
10671,0x0815,-9.5934,-480.5440
10672,0x1189,-8.8372,-442.6628
10673,0x2838,-7.0225,-351.7634
10674,0x4E93,-3.9541,-198.0626
10675,0x7BDD,-0.3309,-16.5770
10676,0xA505,2.9616,148.3474
10677,0xCF0D,6.3241,316.7780
10678,0xEAF6,8.5569,428.6217
10679,0xF772,9.5556,478.6499
10680,0xF426,9.2919,465.4384
10681,0xDF80,7.6400,382.6945
10682,0xC02E,5.1344,257.1855
10683,0x9441,1.6203,81.1629
10684,0x67E2,-1.9294,-96.6441
10685,0x3E42,-5.2594,-263.4469
10686,0x1D36,-7.9031,-395.8747
10687,0x0A78,-9.4025,-470.9798
10688,0x0847,-9.5778,-479.7613
10689,0x1922,-8.2294,-412.2169
10690,0x3207,-6.2378,-312.4577
10691,0x5C8A,-2.8369,-142.1016
10692,0x8AD3,0.8659,43.3756
10693,0xB2BE,4.0594,203.3378
10694,0xDA10,7.2050,360.9050
10695,0xF191,9.0853,455.0916
10696,0xF7DE,9.5894,480.3405
10697,0xEEDF,8.8697,444.2907
10698,0xD838,7.0575,353.5166
10699,0xB1B0,3.9750,199.1114
10700,0x845E,0.3494,17.5005
10701,0x5B22,-2.9494,-147.7369
10702,0x3148,-6.2975,-315.4475
10703,0x1588,-8.5175,-426.6493
10704,0x08B4,-9.5437,-478.0551
10705,0x0B85,-9.3184,-466.7690
10706,0x2015,-7.6734,-384.3695
10707,0x3FCA,-5.1369,-257.3108
10708,0x6BAC,-1.6263,-81.4603
10709,0x9840,1.9400,97.1764
10710,0xC172,5.2356,262.2572
10711,0xE2B3,7.8959,395.5147
10712,0xF586,9.4019,470.9485
10713,0xF781,9.5603,478.8847
10714,0xE6A5,8.2116,411.3246
10715,0xCDF2,6.2356,312.3481
10716,0xA374,2.8363,142.0703
10717,0x754C,-0.8562,-42.8903
10718,0x4D72,-4.0444,-202.5864
10719,0x261A,-7.1919,-360.2476
10720,0x0F45,-9.0184,-451.7417
10721,0x083F,-9.5803,-479.8866
10722,0x117F,-8.8403,-442.8193
10723,0x27C0,-7.0600,-353.6418
10724,0x4DF2,-4.0044,-200.5828
10725,0x7B66,-0.3681,-18.4397
10726,0xA4DC,2.9488,147.7056
10727,0xCEC1,6.3003,315.5884
10728,0xEA8D,8.5241,426.9780
10729,0xF76A,9.5531,478.5247
10730,0xF500,9.3600,468.8509
10731,0xE04E,7.7044,385.9191
10732,0xC0D1,5.1853,259.7370
10733,0x9481,1.6403,82.1647
10734,0x6812,-1.9144,-95.8928
10735,0x3E96,-5.2331,-262.1320
10736,0x1D88,-7.8775,-394.5911
10737,0x0AB7,-9.3828,-469.9936
10738,0x0880,-9.5600,-478.8691
10739,0x1905,-8.2384,-412.6708
10740,0x31D6,-6.2531,-313.2247
10741,0x5C98,-2.8325,-141.8825
10742,0x8A8D,0.8441,42.2799
10743,0xB288,4.0425,202.4925
10744,0xD9BD,7.1791,359.6058
10745,0xF157,9.0672,454.1837
10746,0xF7E9,9.5928,480.5127
10747,0xEE83,8.8409,442.8506
10748,0xD883,7.0809,354.6906
10749,0xB1F1,3.9953,200.1288
10750,0x84A6,0.3719,18.6276
10751,0x5B6C,-2.9262,-146.5785
10752,0x3167,-6.2878,-314.9622
10753,0x1589,-8.5172,-426.6336
10754,0x08AD,-9.5459,-478.1647
10755,0x0B9D,-9.3109,-466.3933
10756,0x2050,-7.6550,-383.4459
10757,0x3F1E,-5.1906,-260.0031
10758,0x6B1A,-1.6719,-83.7457
10759,0x980F,1.9247,96.4093
10760,0xC127,5.2122,261.0832
10761,0xE2E4,7.9113,396.2817
10762,0xF549,9.3828,469.9936
10763,0xF7BC,9.5787,479.8083
10764,0xE769,8.2728,414.3927
10765,0xCE80,6.2800,314.5709
10766,0xA3C0,2.8600,143.2600
10767,0x759E,-0.8306,-41.6068
10768,0x4D98,-4.0325,-201.9916
10769,0x2697,-7.1528,-358.2909
10770,0x0E78,-9.0825,-454.9507
10771,0x081E,-9.5906,-480.4031
10772,0x118C,-8.8363,-442.6158
10773,0x275A,-7.0919,-355.2385
10774,0x4E1E,-3.9906,-199.8940
10775,0x7B40,-0.3800,-19.0345
10776,0xA4A1,2.9303,146.7820
10777,0xCE76,6.2769,314.4144
10778,0xEA35,8.4966,425.6006
10779,0xF72D,9.5341,477.5699
10780,0xF4A0,9.3300,467.3482
10781,0xDFE2,7.6706,384.2286
10782,0xC0B6,5.1769,259.3144
10783,0x94CD,1.6641,83.3544
10784,0x6852,-1.8944,-94.8910
10785,0x3EDD,-5.2109,-261.0206
10786,0x1D77,-7.8828,-394.8572
10787,0x0AC7,-9.3778,-469.7431
10788,0x0892,-9.5544,-478.5873
10789,0x191D,-8.2309,-412.2952
10790,0x318A,-6.2769,-314.4144
10791,0x5BF0,-2.8850,-144.5123
10792,0x8A32,0.8156,40.8554
10793,0xB246,4.0219,201.4594
10794,0xD9D3,7.1859,359.9501
10795,0xF120,9.0500,453.3227
10796,0xF818,9.6075,481.2484
10797,0xEEA2,8.8506,443.3358
10798,0xD911,7.1253,356.9134
10799,0xB268,4.0325,201.9916
10800,0x84D8,0.3875,19.4102
10801,0x5BA9,-2.9072,-145.6237
10802,0x318F,-6.2753,-314.3361
10803,0x1587,-8.5178,-426.6650
10804,0x08E5,-9.5284,-477.2881
10805,0x0B9E,-9.3106,-466.3777
10806,0x1FF7,-7.6828,-384.8391
10807,0x3F1D,-5.1909,-260.0188
10808,0x6B36,-1.6631,-83.3074
10809,0x97CE,1.9044,95.3919
10810,0xC0CF,5.1847,259.7057
10811,0xE25F,7.8697,394.1998
10812,0xF566,9.3919,470.4476
10813,0xF78B,9.5634,479.0413
10814,0xE706,8.2419,412.8430
10815,0xCE4F,6.2647,313.8039
10816,0xA3F8,2.8775,144.1366
10817,0x7608,-0.7975,-39.9475
10818,0x4DE3,-4.0091,-200.8176
10819,0x265C,-7.1712,-359.2144
10820,0x0F69,-9.0072,-451.1782
10821,0x0833,-9.5841,-480.0744
10822,0x1195,-8.8334,-442.4749
10823,0x26E5,-7.1284,-357.0699
10824,0x4D8D,-4.0359,-202.1638
10825,0x7AED,-0.4059,-20.3338
10826,0xA464,2.9113,145.8272
10827,0xCE23,6.2509,313.1151
10828,0xEA73,8.5159,426.5711
10829,0xF768,9.5525,478.4934
10830,0xF509,9.3628,468.9918
10831,0xDFEC,7.6737,384.3851
10832,0xC140,5.2200,261.4745
10833,0x9503,1.6809,84.1997
10834,0x6877,-1.8828,-94.3118
10835,0x3F46,-5.1781,-259.3770
10836,0x1D48,-7.8975,-395.5930
10837,0x0A8A,-9.3969,-470.6980
10838,0x0852,-9.5744,-479.5891
10839,0x18C6,-8.2581,-413.6570
10840,0x31C1,-6.2597,-313.5534
10841,0x5C07,-2.8778,-144.1522
10842,0x8A29,0.8128,40.7145
10843,0xB20D,4.0041,200.5671
10844,0xD9B5,7.1766,359.4805
10845,0xF122,9.0506,453.3540
10846,0xF811,9.6053,481.1388
10847,0xEED5,8.8666,444.1342
10848,0xD8C7,7.1022,355.7550
10849,0xB28D,4.0441,202.5708
10850,0x8526,0.4119,20.6312
10851,0x5BF7,-2.8828,-144.4027
10852,0x31BD,-6.2609,-313.6161
10853,0x1645,-8.4584,-423.6909
10854,0x08F3,-9.5241,-477.0689
10855,0x0B38,-9.3425,-467.9743
10856,0x2025,-7.6684,-384.1190
10857,0x3EAD,-5.2259,-261.7719
